productkey,customerkey,promotionkey,currencykey,salesordernumber,totalproductcost,salesamount,orderdate,duedate,shipdate
228,18993,1,100,SO72606,? 38.49,49.99,08-12-2022,20-12-2022,15-12-2022
225,18993,1,100,SO72606,? 6.92,8.99,08-12-2022,20-12-2022,15-12-2022
528,15412,1,100,SO72607,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
477,16748,1,100,SO72608,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
491,16748,1,100,SO72608,? 41.57,53.99,08-12-2022,20-12-2022,15-12-2022
485,20202,1,19,SO72609,? 8.22,21.98,08-12-2022,20-12-2022,15-12-2022
478,20202,1,19,SO72609,? 3.74,9.99,08-12-2022,20-12-2022,15-12-2022
477,20202,1,19,SO72609,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
225,20202,1,19,SO72609,? 6.92,8.99,08-12-2022,20-12-2022,15-12-2022
529,14177,1,100,SO72610,? 1.49,3.99,08-12-2022,20-12-2022,15-12-2022
540,14177,1,100,SO72610,? 12.19,32.60,08-12-2022,20-12-2022,15-12-2022
480,14177,2,100,SO72610,? 0.86,2.29,08-12-2022,20-12-2022,15-12-2022
484,14177,1,100,SO72610,? 2.97,7.95,08-12-2022,20-12-2022,15-12-2022
538,25302,1,100,SO72611,? 8.04,21.49,08-12-2022,20-12-2022,15-12-2022
529,25302,1,100,SO72611,? 1.49,3.99,08-12-2022,20-12-2022,15-12-2022
225,25302,1,100,SO72611,? 6.92,8.99,08-12-2022,20-12-2022,15-12-2022
217,25302,1,100,SO72611,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
530,16189,1,98,SO72612,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
222,16189,1,98,SO72612,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
530,13533,1,98,SO72613,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
541,13533,1,98,SO72613,? 10.84,28.99,08-12-2022,20-12-2022,15-12-2022
214,13533,1,98,SO72613,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
528,12530,1,19,SO72614,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
537,12530,1,19,SO72614,? 13.09,35.00,08-12-2022,20-12-2022,15-12-2022
214,12530,1,19,SO72614,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
528,15761,1,19,SO72615,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
537,15761,1,19,SO72615,? 13.09,35.00,08-12-2022,20-12-2022,15-12-2022
217,15761,1,19,SO72615,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
467,15761,1,19,SO72615,? 9.16,24.49,08-12-2022,20-12-2022,15-12-2022
598,20012,1,100,SO72616,? 294.58,539.99,08-12-2022,20-12-2022,15-12-2022
478,20012,1,100,SO72616,? 3.74,9.99,08-12-2022,20-12-2022,15-12-2022
477,20012,1,100,SO72616,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
587,15503,1,100,SO72617,? 419.78,769.49,08-12-2022,20-12-2022,15-12-2022
528,15503,1,100,SO72617,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
536,15503,1,100,SO72617,? 11.22,29.99,08-12-2022,20-12-2022,15-12-2022
222,15503,1,100,SO72617,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
359,13724,1,100,SO72618,"? 1,251.98",2294.99,08-12-2022,20-12-2022,15-12-2022
361,18422,1,100,SO72619,"? 1,251.98",2294.99,08-12-2022,20-12-2022,15-12-2022
485,18422,1,100,SO72619,? 8.22,21.98,08-12-2022,20-12-2022,15-12-2022
222,18422,1,100,SO72619,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
363,18428,1,100,SO72620,"? 1,251.98",2294.99,08-12-2022,20-12-2022,15-12-2022
537,18428,1,100,SO72620,? 13.09,35.00,08-12-2022,20-12-2022,15-12-2022
480,18428,1,100,SO72620,? 0.86,2.29,08-12-2022,20-12-2022,15-12-2022
566,21055,1,100,SO72621,? 461.44,742.35,08-12-2022,20-12-2022,15-12-2022
481,21055,1,100,SO72621,? 3.36,8.99,08-12-2022,20-12-2022,15-12-2022
384,27698,2,6,SO72622,? 713.08,1120.49,08-12-2022,20-12-2022,15-12-2022
217,27698,1,6,SO72622,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
465,27698,1,6,SO72622,? 9.16,24.49,08-12-2022,20-12-2022,15-12-2022
386,27713,1,6,SO72623,? 713.08,1120.49,08-12-2022,20-12-2022,15-12-2022
477,27713,1,6,SO72623,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
463,27713,1,6,SO72623,? 9.16,24.49,08-12-2022,20-12-2022,15-12-2022
479,27713,1,6,SO72623,? 3.36,8.99,08-12-2022,20-12-2022,15-12-2022
357,16623,1,6,SO72624,"? 1,265.62",2319.99,08-12-2022,20-12-2022,15-12-2022
537,16623,1,6,SO72624,? 13.09,35.00,08-12-2022,20-12-2022,15-12-2022
528,16623,1,6,SO72624,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
217,16623,1,6,SO72624,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
363,14048,1,6,SO72625,"? 1,251.98",2294.99,08-12-2022,20-12-2022,15-12-2022
478,14048,1,6,SO72625,? 3.74,9.99,08-12-2022,20-12-2022,15-12-2022
477,14048,1,6,SO72625,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
588,15575,2,6,SO72626,? 419.78,769.49,08-12-2022,20-12-2022,15-12-2022
474,15575,1,6,SO72626,? 26.18,69.99,08-12-2022,20-12-2022,15-12-2022
565,26645,1,100,SO72627,? 461.44,742.35,08-12-2022,20-12-2022,15-12-2022
225,26645,1,100,SO72627,? 6.92,8.99,08-12-2022,20-12-2022,15-12-2022
578,26285,1,100,SO72628,? 755.15,1214.85,08-12-2022,20-12-2022,15-12-2022
477,26285,1,100,SO72628,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
225,26285,1,100,SO72628,? 6.92,8.99,08-12-2022,20-12-2022,15-12-2022
479,26285,1,100,SO72628,? 3.36,8.99,08-12-2022,20-12-2022,15-12-2022
575,15889,1,19,SO72629,"? 1,481.94",2384.07,08-12-2022,20-12-2022,15-12-2022
479,15889,1,19,SO72629,? 3.36,8.99,08-12-2022,20-12-2022,15-12-2022
477,15889,1,19,SO72629,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
222,15889,1,19,SO72629,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
605,24325,1,100,SO72630,? 343.65,539.99,08-12-2022,20-12-2022,15-12-2022
538,24325,1,100,SO72630,? 8.04,21.49,08-12-2022,20-12-2022,15-12-2022
529,24325,1,100,SO72630,? 1.49,3.99,08-12-2022,20-12-2022,15-12-2022
480,24325,1,100,SO72630,? 0.86,2.29,08-12-2022,20-12-2022,15-12-2022
388,22245,1,100,SO72631,? 713.08,1120.49,08-12-2022,20-12-2022,15-12-2022
477,22245,1,100,SO72631,? 1.87,4.99,08-12-2022,20-12-2022,15-12-2022
479,22245,1,100,SO72631,? 3.36,8.99,08-12-2022,20-12-2022,15-12-2022
491,22245,1,100,SO72631,? 41.57,53.99,08-12-2022,20-12-2022,15-12-2022
386,21926,1,100,SO72632,? 713.08,1120.49,08-12-2022,20-12-2022,15-12-2022
489,21926,1,100,SO72632,? 41.57,53.99,08-12-2022,20-12-2022,15-12-2022
467,21926,1,100,SO72632,? 9.16,24.49,08-12-2022,20-12-2022,15-12-2022
388,21928,1,100,SO72633,? 713.08,1120.49,08-12-2022,20-12-2022,15-12-2022
231,21928,1,100,SO72633,? 38.49,49.99,08-12-2022,20-12-2022,15-12-2022
581,19156,1,100,SO72634,"? 1,082.51",1700.99,08-12-2022,20-12-2022,15-12-2022
539,19156,1,100,SO72634,? 9.35,24.99,08-12-2022,20-12-2022,15-12-2022
480,19156,1,100,SO72634,? 0.86,2.29,08-12-2022,20-12-2022,15-12-2022
581,19108,1,100,SO72635,"? 1,082.51",1700.99,08-12-2022,20-12-2022,15-12-2022
582,14731,1,100,SO72636,"? 1,082.51",1700.99,08-12-2022,20-12-2022,15-12-2022
214,14731,1,100,SO72636,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
576,29392,1,98,SO72637,"? 1,481.94",2384.07,08-12-2022,20-12-2022,15-12-2022
482,29392,1,98,SO72637,? 3.36,8.99,08-12-2022,20-12-2022,15-12-2022
606,28134,1,6,SO72638,? 343.65,539.99,08-12-2022,20-12-2022,15-12-2022
217,28134,1,6,SO72638,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
577,13134,1,6,SO72639,? 755.15,1214.85,08-12-2022,20-12-2022,15-12-2022
217,13134,1,6,SO72639,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
574,13638,1,6,SO72640,"? 1,481.94",2384.07,08-12-2022,20-12-2022,15-12-2022
222,13638,1,6,SO72640,? 13.09,34.99,08-12-2022,20-12-2022,15-12-2022
535,14034,1,6,SO72641,? 9.35,24.99,09-12-2022,21-12-2022,16-12-2022
528,14034,1,6,SO72641,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
485,14034,1,6,SO72641,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
480,14034,2,6,SO72641,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
529,15805,1,6,SO72642,? 1.49,3.99,09-12-2022,21-12-2022,16-12-2022
539,15805,1,6,SO72642,? 9.35,24.99,09-12-2022,21-12-2022,16-12-2022
472,15805,1,6,SO72642,? 23.75,63.50,09-12-2022,21-12-2022,16-12-2022
485,18745,1,6,SO72643,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
490,18745,1,6,SO72643,? 41.57,53.99,09-12-2022,21-12-2022,16-12-2022
537,22849,1,6,SO72644,? 13.09,35.00,09-12-2022,21-12-2022,16-12-2022
528,22849,1,6,SO72644,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
480,22849,2,6,SO72644,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
484,22849,1,6,SO72644,? 2.97,7.95,09-12-2022,21-12-2022,16-12-2022
478,11102,1,6,SO72645,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
477,11102,1,6,SO72645,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
487,11102,1,6,SO72645,? 20.57,54.99,09-12-2022,21-12-2022,16-12-2022
380,15095,1,100,SO72646,"? 1,554.95",2443.35,09-12-2022,21-12-2022,16-12-2022
479,15095,1,100,SO72646,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
477,15095,1,100,SO72646,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
217,15095,1,100,SO72646,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
479,19952,1,6,SO72647,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
477,19952,1,6,SO72647,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
357,27324,1,100,SO72648,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
478,27324,1,100,SO72648,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
217,27324,1,100,SO72648,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
363,13572,1,100,SO72649,"? 1,251.98",2294.99,09-12-2022,21-12-2022,16-12-2022
485,13572,1,100,SO72649,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
228,13572,1,100,SO72649,? 38.49,49.99,09-12-2022,21-12-2022,16-12-2022
355,17834,1,100,SO72650,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
485,17834,1,100,SO72650,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
477,17834,1,100,SO72650,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
478,17834,1,100,SO72650,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
225,17834,1,100,SO72650,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
590,17978,2,98,SO72651,? 419.78,769.49,09-12-2022,21-12-2022,16-12-2022
485,17978,1,98,SO72651,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
478,17978,1,98,SO72651,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
217,17978,1,98,SO72651,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
587,14834,1,100,SO72652,? 419.78,769.49,09-12-2022,21-12-2022,16-12-2022
237,14834,1,100,SO72652,? 38.49,49.99,09-12-2022,21-12-2022,16-12-2022
353,17780,2,100,SO72653,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
353,19476,1,100,SO72654,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
537,19476,1,100,SO72654,? 13.09,35.00,09-12-2022,21-12-2022,16-12-2022
357,14991,1,98,SO72655,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
485,14991,1,98,SO72655,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
225,14991,1,98,SO72655,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
363,15614,1,98,SO72656,"? 1,251.98",2294.99,09-12-2022,21-12-2022,16-12-2022
485,15614,1,98,SO72656,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
478,15614,1,98,SO72656,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
477,15614,1,98,SO72656,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
487,15614,1,98,SO72656,? 20.57,54.99,09-12-2022,21-12-2022,16-12-2022
217,15614,1,98,SO72656,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
237,15614,1,98,SO72656,? 38.49,49.99,09-12-2022,21-12-2022,16-12-2022
225,15614,1,98,SO72656,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
353,21537,2,100,SO72657,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
359,21833,1,100,SO72658,"? 1,251.98",2294.99,09-12-2022,21-12-2022,16-12-2022
361,21835,1,100,SO72659,"? 1,251.98",2294.99,09-12-2022,21-12-2022,16-12-2022
485,21835,1,100,SO72659,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
225,21835,1,100,SO72659,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
214,21835,1,100,SO72659,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
594,19322,1,98,SO72660,? 308.22,564.99,09-12-2022,21-12-2022,16-12-2022
595,16051,1,100,SO72661,? 308.22,564.99,09-12-2022,21-12-2022,16-12-2022
599,19302,1,98,SO72662,? 294.58,539.99,09-12-2022,21-12-2022,16-12-2022
485,19302,1,98,SO72662,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
478,19302,1,98,SO72662,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
477,19302,1,98,SO72662,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
491,11682,1,100,SO72663,? 41.57,53.99,09-12-2022,21-12-2022,16-12-2022
538,11507,1,19,SO72664,? 8.04,21.49,09-12-2022,21-12-2022,16-12-2022
480,11507,1,19,SO72664,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
529,24993,1,100,SO72665,? 1.49,3.99,09-12-2022,21-12-2022,16-12-2022
540,24993,1,100,SO72665,? 12.19,32.60,09-12-2022,21-12-2022,16-12-2022
463,24993,1,100,SO72665,? 9.16,24.49,09-12-2022,21-12-2022,16-12-2022
535,11827,1,19,SO72666,? 9.35,24.99,09-12-2022,21-12-2022,16-12-2022
528,11827,1,19,SO72666,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
222,11827,1,19,SO72666,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
536,17579,1,19,SO72667,? 11.22,29.99,09-12-2022,21-12-2022,16-12-2022
528,17579,1,19,SO72667,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
463,17579,1,19,SO72667,? 9.16,24.49,09-12-2022,21-12-2022,16-12-2022
217,17579,1,19,SO72667,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
478,20532,1,100,SO72668,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
477,20532,1,100,SO72668,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
490,20532,1,100,SO72668,? 41.57,53.99,09-12-2022,21-12-2022,16-12-2022
467,20532,1,100,SO72668,? 9.16,24.49,09-12-2022,21-12-2022,16-12-2022
478,11845,1,19,SO72669,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
477,11845,1,19,SO72669,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
222,11845,1,19,SO72669,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
478,13941,1,19,SO72670,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
477,13941,1,19,SO72670,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
225,13941,1,19,SO72670,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
483,13941,1,19,SO72670,? 44.88,120.00,09-12-2022,21-12-2022,16-12-2022
474,18833,1,100,SO72671,? 26.18,69.99,09-12-2022,21-12-2022,16-12-2022
225,18833,1,100,SO72671,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
477,16917,1,100,SO72672,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
528,16725,1,100,SO72673,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
482,16725,1,100,SO72673,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
485,21308,1,19,SO72674,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
214,21308,1,19,SO72674,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
465,21308,1,19,SO72674,? 9.16,24.49,09-12-2022,21-12-2022,16-12-2022
528,19939,1,98,SO72675,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
222,19939,1,98,SO72675,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
225,19939,1,98,SO72675,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
537,12751,1,100,SO72676,? 13.09,35.00,09-12-2022,21-12-2022,16-12-2022
528,12751,1,100,SO72676,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
214,12751,1,100,SO72676,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
225,12751,1,100,SO72676,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
539,14816,1,98,SO72677,? 9.35,24.99,09-12-2022,21-12-2022,16-12-2022
529,14816,1,98,SO72677,? 1.49,3.99,09-12-2022,21-12-2022,16-12-2022
217,14816,1,98,SO72677,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
485,19054,1,98,SO72678,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
528,20063,1,100,SO72679,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
535,20063,1,100,SO72679,? 9.35,24.99,09-12-2022,21-12-2022,16-12-2022
217,20063,1,100,SO72679,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
477,24575,1,98,SO72680,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
538,25792,1,100,SO72681,? 8.04,21.49,09-12-2022,21-12-2022,16-12-2022
491,25792,1,100,SO72681,? 41.57,53.99,09-12-2022,21-12-2022,16-12-2022
529,19485,1,100,SO72682,? 1.49,3.99,09-12-2022,21-12-2022,16-12-2022
480,19485,1,100,SO72682,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
537,11130,1,100,SO72683,? 13.09,35.00,09-12-2022,21-12-2022,16-12-2022
480,11130,1,100,SO72683,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
537,11230,1,100,SO72684,? 13.09,35.00,09-12-2022,21-12-2022,16-12-2022
528,11230,1,100,SO72684,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
480,11230,1,100,SO72684,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
528,11781,1,100,SO72685,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
537,11781,1,100,SO72685,? 13.09,35.00,09-12-2022,21-12-2022,16-12-2022
217,11781,1,100,SO72685,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
537,11676,1,100,SO72686,? 13.09,35.00,09-12-2022,21-12-2022,16-12-2022
480,11676,1,100,SO72686,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
537,14725,1,19,SO72687,? 13.09,35.00,09-12-2022,21-12-2022,16-12-2022
528,14725,1,19,SO72687,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
234,14725,1,19,SO72687,? 38.49,49.99,09-12-2022,21-12-2022,16-12-2022
485,16370,1,19,SO72688,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
225,13412,1,98,SO72689,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
228,12477,1,100,SO72690,? 38.49,49.99,09-12-2022,21-12-2022,16-12-2022
237,12550,1,98,SO72691,? 38.49,49.99,09-12-2022,21-12-2022,16-12-2022
482,12550,1,98,SO72691,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
600,20002,1,100,SO72692,? 294.58,539.99,09-12-2022,21-12-2022,16-12-2022
478,20002,1,100,SO72692,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
477,20002,1,100,SO72692,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
217,20002,1,100,SO72692,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
588,15525,1,100,SO72693,? 419.78,769.49,09-12-2022,21-12-2022,16-12-2022
484,15525,1,100,SO72693,? 2.97,7.95,09-12-2022,21-12-2022,16-12-2022
594,14026,1,100,SO72694,? 308.22,564.99,09-12-2022,21-12-2022,16-12-2022
485,14026,1,100,SO72694,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
480,14026,1,100,SO72694,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
600,20033,1,100,SO72695,? 294.58,539.99,09-12-2022,21-12-2022,16-12-2022
535,20033,1,100,SO72695,? 9.35,24.99,09-12-2022,21-12-2022,16-12-2022
480,20033,1,100,SO72695,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
589,15428,1,100,SO72696,? 419.78,769.49,09-12-2022,21-12-2022,16-12-2022
225,15428,1,100,SO72696,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
475,15428,1,100,SO72696,? 26.18,69.99,09-12-2022,21-12-2022,16-12-2022
353,18429,2,100,SO72697,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
485,18429,1,100,SO72697,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
355,18381,1,100,SO72698,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
478,18381,1,100,SO72698,? 3.74,9.99,09-12-2022,21-12-2022,16-12-2022
477,18381,1,100,SO72698,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
467,18381,1,100,SO72698,? 9.16,24.49,09-12-2022,21-12-2022,16-12-2022
570,27899,1,100,SO72699,? 461.44,742.35,09-12-2022,21-12-2022,16-12-2022
217,27899,1,100,SO72699,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
361,16659,1,6,SO72700,"? 1,251.98",2294.99,09-12-2022,21-12-2022,16-12-2022
359,16661,1,6,SO72701,"? 1,251.98",2294.99,09-12-2022,21-12-2022,16-12-2022
214,16661,1,6,SO72701,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
583,24598,1,6,SO72702,"? 1,082.51",1700.99,09-12-2022,21-12-2022,16-12-2022
529,24598,1,6,SO72702,? 1.49,3.99,09-12-2022,21-12-2022,16-12-2022
539,24598,1,6,SO72702,? 9.35,24.99,09-12-2022,21-12-2022,16-12-2022
487,24598,1,6,SO72702,? 20.57,54.99,09-12-2022,21-12-2022,16-12-2022
372,22199,1,6,SO72703,"? 1,554.95",2443.35,09-12-2022,21-12-2022,16-12-2022
477,22199,1,6,SO72703,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
479,22199,1,6,SO72703,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
487,22199,1,6,SO72703,? 20.57,54.99,09-12-2022,21-12-2022,16-12-2022
372,22201,1,6,SO72704,"? 1,554.95",2443.35,09-12-2022,21-12-2022,16-12-2022
540,22201,1,6,SO72704,? 12.19,32.60,09-12-2022,21-12-2022,16-12-2022
529,22201,1,6,SO72704,? 1.49,3.99,09-12-2022,21-12-2022,16-12-2022
222,22201,1,6,SO72704,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
488,22201,1,6,SO72704,? 41.57,53.99,09-12-2022,21-12-2022,16-12-2022
390,27743,1,6,SO72705,? 713.08,1120.49,09-12-2022,21-12-2022,16-12-2022
217,27743,1,6,SO72705,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
591,13022,1,6,SO72706,? 308.22,564.99,09-12-2022,21-12-2022,16-12-2022
485,13022,1,6,SO72706,? 8.22,21.98,09-12-2022,21-12-2022,16-12-2022
484,13022,1,6,SO72706,? 2.97,7.95,09-12-2022,21-12-2022,16-12-2022
359,13973,1,6,SO72707,"? 1,251.98",2294.99,09-12-2022,21-12-2022,16-12-2022
487,13973,1,6,SO72707,? 20.57,54.99,09-12-2022,21-12-2022,16-12-2022
353,16637,1,6,SO72708,"? 1,265.62",2319.99,09-12-2022,21-12-2022,16-12-2022
480,16637,1,6,SO72708,? 0.86,2.29,09-12-2022,21-12-2022,16-12-2022
587,15582,1,6,SO72709,? 419.78,769.49,09-12-2022,21-12-2022,16-12-2022
536,15582,1,6,SO72709,? 11.22,29.99,09-12-2022,21-12-2022,16-12-2022
477,15582,1,6,SO72709,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
491,15582,1,6,SO72709,? 41.57,53.99,09-12-2022,21-12-2022,16-12-2022
361,13109,1,6,SO72710,"? 1,251.98",2294.99,09-12-2022,21-12-2022,16-12-2022
487,13109,1,6,SO72710,? 20.57,54.99,09-12-2022,21-12-2022,16-12-2022
566,16820,1,19,SO72711,? 461.44,742.35,09-12-2022,21-12-2022,16-12-2022
477,16820,1,19,SO72711,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
479,16820,1,19,SO72711,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
483,16820,1,19,SO72711,? 44.88,120.00,09-12-2022,21-12-2022,16-12-2022
575,28131,1,100,SO72712,"? 1,481.94",2384.07,09-12-2022,21-12-2022,16-12-2022
479,28131,1,100,SO72712,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
477,28131,1,100,SO72712,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
217,28131,1,100,SO72712,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
561,28070,1,100,SO72713,"? 1,481.94",2384.07,09-12-2022,21-12-2022,16-12-2022
217,28070,1,100,SO72713,? 13.09,34.99,09-12-2022,21-12-2022,16-12-2022
605,24291,1,100,SO72714,? 343.65,539.99,09-12-2022,21-12-2022,16-12-2022
604,22008,1,19,SO72715,? 343.65,539.99,09-12-2022,21-12-2022,16-12-2022
479,22008,1,19,SO72715,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
477,22008,1,19,SO72715,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
225,22008,1,19,SO72715,? 6.92,8.99,09-12-2022,21-12-2022,16-12-2022
606,24295,1,100,SO72716,? 343.65,539.99,09-12-2022,21-12-2022,16-12-2022
479,24295,1,100,SO72716,? 3.36,8.99,09-12-2022,21-12-2022,16-12-2022
477,24295,1,100,SO72716,? 1.87,4.99,09-12-2022,21-12-2022,16-12-2022
487,24295,1,100,SO72716,? 20.57,54.99,09-12-2022,21-12-2022,16-12-2022
580,18979,1,100,SO72717,"? 1,082.51",1700.99,09-12-2022,21-12-2022,16-12-2022
